stop_id,stop_name,stop_lat,stop_lon,census_tract_id
00019790,Kennedy Rd s/of Williams Pky,43.708356,-79.766266,5350575.03
00019800,Kennedy Rd N n/of Williams Pky E,43.709922,-79.768443,5350575.08
00019810,Kennedy Rd N at Rutherford Rd N,43.711603,-79.7706,5350575.08
00019820,Kennedy Rd N btwn Rutherford Rd N & Bovaird Dr E,43.713484,-79.773236,5350575.08
00019830,Kennedy Rd s/of Bovaird Dr,43.715657,-79.775979,5350575.08
00019840,Kennedy Rd N at Notre Dame Ave,43.719166,-79.780852,5350576.06
00019850,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,43.721192,-79.783648,5350576.06
00019860,Kennedy Rd N at Cochrane Ave,43.72282,-79.785819,5350576.06
00019870,Kennedy Rd N at Heart Lake Medical,43.724124,-79.787586,5350576.06
00019880,Kennedy Rd N at Piedmont Dr,43.725734,-79.789823,5350576.06
00019890,Kennedy Rd N n/of Piedmont Dr,43.727067,-79.791622,5350576.06
00019900,Kennedy Rd N at Sandalwood Pky E,43.727998,-79.792782,5350576.06
00019928,Heart Lake Terminal Route 7 NB - Arrival,43.72792,-79.79821,5350576.09
00019930,Heart Lake Terminal Route 7 / 7A SB - Departure,43.727939,-79.798234,5350576.09
00020200,Bramalea Rd n/of Fleetwood Cres,43.721962,-79.713914,5350564.02
00020270,Queen St btwn Gateway Blvd & Airport Rd,43.74038,-79.699158,5350576.79
00020300,Queen St E e/of Delta Park Blvd,43.746506,-79.692019,5350576.78
00020310,Queen St w/of Auction Lane,43.749832,-79.688064,5350576.78
00020355,Chrysler Dr s/of Williams Pky E,43.748287,-79.71416,5350576.79
00021100,Queen St E w/of Palleschi Dr,43.765197,-79.661737,5350576.65
00021135,Queen St e/of Sun Pac Blvd,43.750946,-79.687392,5350576.78
00021137,Queen St E at Maritime Ontario,43.745823,-79.693447,5350576.78
00021160,Queen St E at Canadian Tire,43.740465,-79.699715,5350576.79
00021200,Torbram Rd n/of Queen St E,43.734883,-79.708062,5350562.09
00021210,Bramalea Rd at Kensington Rd,43.723254,-79.716016,5350563.01
00022620,Bartley Bull Pkwy e/of Main St,43.66786,-79.734793,5350570.02
00022640,Bartley Bull Pky at Golf View Dr,43.670382,-79.732269,5350570.02
00022650,Bartley Bull Pky at Caldwell Cres (W),43.672116,-79.729222,5350570.02
00022660,Bartley Bull Pky at Orchard Dr,43.673988,-79.726785,5350570.02
00022670,Bartley Bull Pky opp Kilmanagh Crt,43.675408,-79.726222,5350570.01
00022680,Bartley Bull Pky at Rambler Dr,43.677577,-79.728692,5350570.01
00022690,Bartley Bull Pky s/of Robert Cres,43.679334,-79.731476,5350570.01
00022700,Bartley Bull Pky btwn Roberts Cres & Tullamore Rd,43.681554,-79.733948,5350570.01
00022710,Bartley Bull Pky at Tullamore Rd,43.682312,-79.735576,5350570.01
00022720,Harper Rd n/of Bartley Bull Pkwy,43.680833,-79.737858,5350571.02
00022730,Harper Rd at Jersey Ave,43.68221,-79.740261,5350571.02
00022740,Harper Rd s/of Cornwall Rd,43.683429,-79.742379,5350571.02
00022760,Sterne Ave n/of Eldomar Ave,43.684391,-79.743643,5350571.02
00022770,Sterne Ave at Clarence St,43.685874,-79.745633,5350571.02
00022780,Centre St at Hardwick Dr,43.686598,-79.746809,5350571.01
00022790,Centre St n/of Ardglen Dr,43.687919,-79.749145,5350571.01
00022800,Centre St S at John St,43.690194,-79.753628,5350571.01
00022810,Centre St s/of Wilson Ave,43.691426,-79.755768,5350575.02
00022820,Centre St N n/of Church St,43.692887,-79.758267,5350575.02
00022830,Centre St N at Woodward Ave,43.693936,-79.760105,5350575.02
00022840,Centre St N n/of Beech St,43.696666,-79.762723,5350575.02
00022850,Centre St N n/of Vodden St E,43.69804,-79.76451,5350575.01
00022860,Centre St N n/of Tolton (Sr. John A. McDonald PS),43.699249,-79.766566,5350575.01
00022875,Centre St N opp Prouse Dr,43.702207,-79.77073,5350575.01
00022880,Centre St N n/of Williams Pky E,43.703827,-79.772913,5350575.05
00022890,Centre St N at Claypine Trail,43.706048,-79.771615,5350575.05
00022900,Centre St N at Blackthorn Lane (N),43.708265,-79.771825,5350575.05
00022910,Centre St N opp Foster Cres,43.70968,-79.772612,5350575.05
00022920,Centre St N at Kennedy Rd N,43.711381,-79.770978,5350575.05
00022930,Rutherford Rd N e/of Kennedy Rd N,43.712236,-79.770089,5350575.08
00022940,Rutherford Rd at Weybridge Trail (W),43.713494,-79.768538,5350575.08
00022950,Rutherford Rd N opp Wikander Way,43.713595,-79.766416,5350575.08
00022960,Rutherford Rd at Weybridge Trail (E),43.713857,-79.763677,5350575.08
00022970,Rutherford Rd opp Carl Dalli Ct,43.712721,-79.760087,5350575.03
00022980,Rutherford Rd N at Bruce Beer Dr (S),43.709452,-79.757554,5350575.03
00022990,Rutherford Rd N opp Century Gardens Park,43.707975,-79.756684,5350575.03
00023000,Rutherford Rd n/of Vodden St,43.70701,-79.754762,5350575.03
00023010,Rutherford Rd N at Reigate Ave,43.70591,-79.750199,5350575.04
00023020,Rutherford Rd n/of Madoc Dr,43.704466,-79.747806,5350575.04
00023030,Rutherford Rd n/of Archdekin Dr,43.70286,-79.744642,5350575.04
00023040,Queen St E w/of Hwy 410 Ramp ( at Burger King ),43.70317,-79.740688,5350570.01
00023058,Queen St w/of Dixie Rd,43.713638,-79.729076,5350562.12
00023070,Peel Centre Dr e/of BCC Entrance (opp ROP Bldg),43.717339,-79.723411,5350563.01
00023140,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,43.71765,-79.719575,5350563.01
00023150,Peel Centre Dr at Region of Peel Bldg.,43.71855,-79.722318,5350563.01
00023180,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,5350575.04
00023190,Rutherford Rd N n/of Queen St E,43.702254,-79.742905,5350575.04
00023200,Rutherford Rd N n/of Archdekin Dr (S),43.702996,-79.744509,5350575.04
00023210,Rutherford Rd s/of Madoc Dr,43.704396,-79.747285,5350575.04
00023220,Rutherford Rd N at Herkley Dr,43.706221,-79.750375,5350575.04
00023230,Rutherford Rd s/of Vodden St,43.706955,-79.754044,5350575.04
00023235,Rutherford Rd n/of Vodden St,43.707542,-79.755621,5350575.03
00023250,Rutherford Rd N at Archdekin Dr (N),43.709673,-79.757438,5350575.03
00023260,Rutherford Rd n/of Carl Dalli Ct,43.712928,-79.759991,5350575.03
00023265,Rutherford Rd N btwn Williams Pky & Wikander Way,43.714315,-79.762461,5350575.08
00023270,Rutherford Rd N w/of Thorson Gate,43.713679,-79.764687,5350575.08
00023290,Rutherford Rd e/of Winterfold Dr,43.713864,-79.767642,5350575.08
00023300,Rutherford Rd N at Kennedy Rd N,43.711925,-79.7707,5350575.08
00023310,Centre St N at Foster Cres,43.709645,-79.772831,5350575.05
00023320,Centre St N s/of Dawson Cres,43.708112,-79.771927,5350575.05
00023330,Centre St N opp Claypine Trail,43.706134,-79.771782,5350575.05
00023340,Centre St N at Williams Pky E,43.703439,-79.772686,5350575.05
00023350,Centre St N at Linkdale Rd,43.701613,-79.770212,5350575.01
00023360,Centre St N at Tolton Dr,43.698814,-79.765877,5350575.01
00023370,Centre St N at Vodden St E,43.697458,-79.764039,5350575.02
00023390,Centre St N at Scott St,43.694067,-79.760579,5350575.02
00023400,Centre St N at Church St,43.6926,-79.758031,5350575.02
00023410,Centre St N at Queen St E,43.690848,-79.754997,5350575.02
00023430,Centre St S at Haslemere Ave,43.687904,-79.749667,5350571.01
00023440,Centre St n/of Hardwick Dr,43.686883,-79.747406,5350571.01
00023450,Sterne Ave s/of Clarence St,43.685535,-79.745424,5350571.02
00023460,Sterne Ave at Eldomar Ave,43.684175,-79.743584,5350571.02
00023480,Harper Rd n/of Golding Ave,43.683194,-79.74222,5350571.02
00023490,Harper Rd opp Jersey Ave,43.682262,-79.740598,5350571.02
00023500,Harper Rd at Bartley Bull Pky,43.680609,-79.737705,5350571.02
00023510,Bartley Bull Pky opp Tullamore Rd,43.682152,-79.735896,5350570.02
00023520,Bartley Bull Pky btwn Tullamore Rd & Roberts Cres,43.681499,-79.73408,5350570.02
00023530,Bartley Bull Pky at Roberts Cres,43.680049,-79.732463,5350570.02
00023540,Bartley Bull Pky at Watson Cres,43.678839,-79.731113,5350570.02
00023550,Bartley Bull Pky at Caledon Cres,43.677465,-79.728722,5350570.02
00023560,Bartley Bull Pky s/of Kilmanagh Crt,43.675222,-79.726336,5350570.02
00023570,Bartley Bull Pky opp Orchard Dr,43.674261,-79.726625,5350570.02
00023580,Bartley Bull Pky opp Caldwell Cres (W),43.672379,-79.729075,5350570.02
00023590,Bartley Bull Pky at Erindale Cres,43.671002,-79.730691,5350570.02
00023600,Bartley Bull Pky at Bartley Bull Pky,43.670525,-79.733391,5350570.02
00023610,Bartley Bull Pkwy at Main St S,43.668885,-79.734048,5350570.02
00023635,Williams Pky e/of Murray St,43.697633,-79.778835,5350573.03
00023840,Central Park Dr at Bramalea Rd,43.729402,-79.724686,5350562.05
00023880,Central Park Dr at Hilldale Cres (E),43.729,-79.725544,5350562.05
00023890,Central Park Dr at Hilldale Cres (W),43.726173,-79.728052,5350562.11
00023900,Central Park Dr s/of Howden Blvd,43.723767,-79.726294,5350562.05
00023910,Central Park Dr s/of Hanover Rd,43.721034,-79.723103,5350562.05
00024260,Jordan Blvd at Jayfield Rd,43.739942,-79.727017,5350562.07
00024430,Jordan Blvd at Williams Pky E,43.738641,-79.725683,5350562.07
00024830,Vodden St E at Ken Whillans Dr,43.694522,-79.767531,5350574.0
00024840,Vodden St w/of Centre St,43.697552,-79.764311,5350575.02
00024850,Vodden St E at Post Rd,43.698843,-79.762875,5350575.02
00024855,Vodden St E at Cumberland Dr,43.701046,-79.760485,5350575.02
00024860,Vodden St w/of Kennedy Rd,43.702217,-79.759065,5350575.02
00024870,Vodden St w/of Hansen Rd,43.70388,-79.75729,5350575.04
00024880,Vodden St w/of Rutherford Rd,43.706805,-79.754401,5350575.04
00024890,Vodden St E e/of Robwill Crt,43.707836,-79.753264,5350575.04
00024900,Vodden St E w/of Archdekin Dr,43.709843,-79.750947,5350575.04
00024910,Vodden St E at 399 Vodden St E,43.711296,-79.749248,5350575.04
00024920,Vodden St E e/of Lansdowne Dr,43.713036,-79.744585,5350562.02
00024930,Vodden St E at Laurelcrest St,43.714253,-79.742371,5350562.02
00024940,Vodden St E at Howden Blvd,43.716291,-79.741712,5350562.02
00024980,Howden Blvd e/of Hedgeson Crt (Howden Rec Centre),43.722311,-79.730324,5350562.05
00024990,Howden Blvd w/of Heathcliffe Square,43.7237,-79.728331,5350562.05
00025030,Central Park Dr at Gleneaden Crt,43.73183,-79.721927,5350562.09
00025050,Central Park Dr opp Greenbriar Rec Centre,43.735185,-79.715658,5350562.09
00025060,Central Park Dr at Torbram Rd,43.738204,-79.713008,5350562.09
00025080,Corporation Dr at Bramkay St,43.740272,-79.710355,5350576.79
00025090,Chrysler Dr n/of Corporation Dr,43.743568,-79.707448,5350576.79
00025095,Chrysler Dr at 255 Chrysler Dr,43.744977,-79.709366,5350576.79
00025120,Chrysler Dr at Williams Pky E,43.748523,-79.714059,5350576.79
00025130,Williams Pkwy at 1995 Williams Pkwy,43.751504,-79.710815,5350576.79
00025140,Williams Pky E at Airport Rd,43.752681,-79.709362,5350576.79
00025150,Williams Pky E at Spar Dr,43.754586,-79.707172,5350576.78
00025160,Williams Pky E at 2021 Williams Pky E,43.756971,-79.704441,5350576.78
00025170,Williams Pky E w/of Sun Pac Blvd,43.759083,-79.702008,5350576.78
00025175,Williams Pkwy at Sun Pac Blvd,43.760359,-79.700553,5350576.78
00025180,Sun Pac Blvd at 10 Sun Pac Blvd.,43.759311,-79.698226,5350576.78
00025320,Williams Pkwy at 2500 Williams Pkwy,43.758759,-79.70281,5350576.78
00025330,Williams Pky E at 2150 Williams Pky E,43.756398,-79.705506,5350576.78
00025340,Williams Pky E e/of Airport Rd,43.754192,-79.708023,5350576.78
00025350,Williams Pky E opp 1995 Williams Pky E,43.751707,-79.711014,5350576.79
00025360,Williams Pky E at Chrysler Dr,43.749114,-79.7146,5350576.79
00025370,Chrysler Dr at Bramtree Crt,43.746279,-79.711419,5350576.79
00025375,Chrysler Dr at 395 Chrysler Dr,43.746401,-79.711255,5350576.79
00025380,Chrysler Dr at 250 Chrylser Dr,43.744889,-79.709554,5350576.79
00025390,Chrysler Dr at Corporation Dr,43.743194,-79.707352,5350576.79
00025400,Corporation Dr at Precidio Crt,43.740771,-79.710003,5350576.79
00025410,Corporation Dr at Torbram Rd,43.738836,-79.712568,5350576.79
00025415,Central Park Dr btwn Greenmount and Torbram Rd,43.737565,-79.713994,5350562.08
00025420,Central Park Dr at Greenbriar Rec Centre,43.735699,-79.715427,5350562.08
00025440,Central Park Dr btwn Grenoble Blvd & Glenforest Rd,43.731759,-79.722345,5350562.08
00025450,Central Park Dr e/of Bramalea Rd,43.730118,-79.724264,5350562.08
00025480,Howden Blvd at Hunt Club Dr,43.724043,-79.727847,5350562.11
00025490,Howden Blvd at Horton Cres (W),43.722493,-79.730485,5350562.11
00025500,Howden Blvd e/of Highview Trail,43.720879,-79.731858,5350562.11
00025530,Vodden St E w/of Howden Blvd,43.716312,-79.741922,5350562.02
00025535,Vodden St E at Leeward Dr,43.714903,-79.742399,5350562.02
00025540,Vodden St E w/of Lakeridge Dr,43.713227,-79.745438,5350562.02
00025550,Vodden St E at Hwy 410,43.712106,-79.7486,5350575.03
00025560,Vodden St E at Archdekin Dr,43.71025,-79.750785,5350575.03
00025570,Vodden St E at Century Gardens,43.708367,-79.752971,5350575.03
00025580,Vodden St e/of Rutherford Rd,43.707294,-79.754216,5350575.03
00025590,Vodden St e/of Hansen Rd,43.704412,-79.757049,5350575.03
00025600,Vodden St e/of Kennedy Rd,43.703225,-79.758335,5350575.03
00025610,Vodden St E w/of Kennedy Rd N,43.702127,-79.759573,5350575.01
00025620,Vodden St E at Garfield Cres (E),43.700693,-79.761163,5350575.01
00025640,Vodden St e/of Centre St,43.697976,-79.76414,5350575.01
00025650,Vodden St E opp Ken Whillans Dr,43.6946,-79.767776,5350575.01
00025700,Sun Pac Blvd at Ward Rd,43.757986,-79.696528,5350576.78
00025710,Sun Pac Blvd at Progress Crt,43.756039,-79.693974,5350576.78
00025720,Sun Pac Blvd btwn Progress Crt & Exchange Dr,43.754704,-79.692164,5350576.78
00025740,Sun Pac Blvd btwn Exchange Dr & Progress Crt,43.754702,-79.69187,5350576.78
00025750,Sun Pac Blvd opp Progress Crt,43.756488,-79.694281,5350576.78
00025760,Sun Pac Blvd opp Ward Rd,43.758169,-79.696508,5350576.78
00025770,Sun Pac Blvd s/of Williams Pkwy,43.760084,-79.698967,5350576.78
00025840,Mount Pleasant GO Station  Route 29/29A/215 Stop,43.674516,-79.822201,5350577.0
00025890,Williams Pky W at Chinguacousy Rd,43.681427,-79.802774,5350576.29
00025900,Williams Pky W at Withers Way,43.682906,-79.79958,5350573.09
00025910,Williams Pky W at Oxtail Lane,43.682919,-79.794791,5350573.09
00025920,Williams Pkwy W e/of Fletchers Creek Blvd,43.684759,-79.790409,5350573.09
00025950,Williams Pky W e/of Vodden St W,43.690693,-79.784504,5350573.07
00025960,Williams Pky W e/of RR Crossing,43.69399,-79.781027,5350573.03
00025980,Williams Pky w/of Murray St,43.69718,-79.778918,5350573.03
00025990,Williams Pky at Main St,43.698499,-79.777498,5350573.03
00026000,Williams Pky E at Elderwood Place,43.701316,-79.773847,5350575.01
00026010,Williams Pky E w/of Centre St N,43.702829,-79.7724,5350575.01
00026020,Williams Pky E btwn Centre St N & Kennedy Rd N,43.705547,-79.76954,5350575.01
00026030,Williams Pky w/of Kennedy Rd,43.708133,-79.766708,5350575.01
00026040,Williams Pkwy btwn Kennedy Rd & Rutherford Rd,43.710507,-79.764108,5350575.03
00026050,Williams Pky w/of Rutherford Rd,43.713279,-79.761063,5350575.03
00026060,Williams Pky opp Southlake Blvd,43.714091,-79.758113,5350575.03
00026070,Williams Pky E w/of Hwy 410,43.714062,-79.755189,5350575.03
00026075,Williams Pky E e/of Hwy 410,43.717075,-79.749893,5350562.02
00026080,Williams Pkwy w/of Howden Blvd,43.719957,-79.746845,5350562.02
00026090,Williams Pky E at Dixie Rd,43.724957,-79.742608,5350562.02
00026100,Williams Pky E at Mansfield St (W),43.726838,-79.739977,5350562.11
00026110,Williams Pky E at Mansfield St (E),43.728486,-79.737571,5350562.11
00026120,Williams Pky E btwn Mansfield St and Mackay St S,43.730028,-79.734691,5350562.05
00026150,Williams Pky E e/of Bramalea Rd,43.73431,-79.72963,5350562.08
00026155,Williams Pkwy e/of Glenridge Rd,43.73631,-79.727322,5350562.08
00026160,Williams Pky E at Grenoble Blvd,43.738326,-79.725352,5350562.08
00026170,Williams Pky E at Graymar Rd,43.740967,-79.723049,5350562.08
00026180,Williams Pky E at Torbram Rd,43.743421,-79.720947,5350562.08
00026190,Williams Pky E at Bramtree Crt,43.746015,-79.717801,5350576.79
00026200,Williams Pky E w/of Chrysler Dr,43.748444,-79.715005,5350576.79
00026450,Williams Pky E opp Bramtree Crt,43.746583,-79.717653,5350576.79
00026460,Williams Pky E w/of Torbram Rd,43.743754,-79.720986,5350562.07
00026470,Williams Pky E opp Graymar Rd,43.741309,-79.723139,5350562.07
00026480,Williams Pky E w/of Jordan Blvd,43.738266,-79.725767,5350562.07
00026490,Williams Pky E at Chinguacousy S.S.,43.73681,-79.727164,5350562.07
00026500,Williams Pky E w/of Bramalea Rd,43.733798,-79.730629,5350562.04
00026540,Williams Pky E w/of Dixie Rd,43.725109,-79.742811,5350562.14
00026550,Williams Pkwy w/of North Park Dr,43.720079,-79.747206,5350562.15
00026552,Williams Pky at GO Carpool Parking Lot,43.716962,-79.750391,5350562.15
00026570,Williams Pky at Southlake Blvd,43.71433,-79.757434,5350575.07
00026580,Williams Pky e/of Rutherford Rd,43.713802,-79.760693,5350575.08
00026590,Williams Pkwy btwn Rutherford Rd & Kennedy Rd,43.711035,-79.763957,5350575.08
00026600,Williams Pky e/of Kennedy Rd,43.708825,-79.766368,5350575.08
00026605,Williams Pkwy btwn Kennedy Rd & Centre St,43.705705,-79.769824,5350575.05
00026610,Williams Pky E e/of Centre St N,43.703704,-79.771997,5350575.05
00026620,Williams Pky E at Baronwood Crt,43.701089,-79.774533,5350575.05
00026630,Williams Pky w/of Main St,43.698572,-79.777822,5350573.03
00026650,Williams Pky W at Harridine Rd,43.695907,-79.780289,5350573.03
00026655,Williams Pky W w/of Harridine Rd,43.694443,-79.781009,5350573.03
00026660,Williams Pky W w/of Railway Crossing,43.693015,-79.782304,5350573.06
00026700,Williams Pky W opp Oxtail Lane,43.683161,-79.794712,5350573.11
00026710,Williams Pky W e/of Whitewash Way,43.683474,-79.797026,5350573.11
00026720,Williams Pky W at Whitewash Way,43.683306,-79.798986,5350573.11
00026730,Williams Pky W w/of Chinguacousy Rd,43.681657,-79.80295,5350576.29
00026735,Williams Pky W btwn Whitewash Way & Chinguacousy,43.682887,-79.800895,5350573.11
00026790,County Court South - Zum Main Station Stop NB,43.659121,-79.723637,5350528.2
00026800,County Court North - Zum Main Station Stop NB,43.662216,-79.727771,5350528.2
00027000,The Gore Rd opp Strathdale Rd,43.784955,-79.680279,5350576.97
00027010,The Gore Rd n/of Castle Oaks Crossing,43.787436,-79.68341,5350576.95
00027012,The Gore Rd opp Fitzpatrick Dr,43.788587,-79.684996,5350576.95
00027013,The Gore Rd opp Castlemore School,43.789934,-79.686862,5350576.95
00027020,The Gore Rd s/of Castlemore Rd,43.79181,-79.68937,5350576.95
00027040,Castlemore Rd w/of Bloom Dr,43.79412,-79.687039,5350576.95
00027045,Castlemore Rd w/of Gardenbrooke Tr,43.796528,-79.68424,5350576.95
00027050,Gardenbrooke Tr s/of Snowpass St,43.795716,-79.682743,5350576.95
00027080,Castle Oaks Cross at Cardinal Ambrozic S.S.,43.788107,-79.681968,5350576.95
00027200,The Gore Rd s/of Strathdale Rd,43.78436,-79.679903,5350576.63
00027205,Gardenbrooke Tr s/of Academy Dr,43.794121,-79.681612,5350576.95
00027206,Gardenbrooke Tr n/of Bliss St,43.793331,-79.680646,5350576.95
00027207,Gardenbrooke Tr n/of Castle Oaks Cross,43.791249,-79.678844,5350576.95
00030000,Fairhill Ave e/of Creditview Rd,43.682351,-79.827082,5350577.09
00030012,Commuter Dr n/of Signal Lane,43.677275,-79.824659,5350577.09
00030015,Mount Pleasant Village - Route 23 Stop,43.675501,-79.82188,5350577.09
00030020,Bleasdale Ave s/of Clenston Rd,43.677819,-79.823201,5350577.09
00030025,Bleasdale Ave s/of Haverty Tr,43.678849,-79.826298,5350577.09
00030030,Bleasdale Ave s/of Creditview Rd,43.6794,-79.827904,5350577.09
00030035,Creditview Rd s/of Fairhill Ave,43.681875,-79.827295,5350577.09
00030100,Brampton Gateway Terminal Route 4/4A/104 Stop,43.66495,-79.734601,5350572.05
00030101,Brampton Gateway Terminal Route 53 / 56 Stop,43.665191,-79.73431,5350572.05
00030102,Brampton Gateway Terminal Route 11/51/511/511C WB,43.66542,-79.734069,5350572.05
00030106,Brampton Gateway Terminal Route 57 Stop,43.665258,-79.734394,5350572.05
00030107,Brampton Gateway Terminal Route 3/3A Stop,43.665436,-79.734216,5350572.05
00030108,Brampton Gateway Terminal Route 11/11A EB Stop,43.665614,-79.734039,5350572.05
00030109,Brampton Gateway Terminal Route 511/511A/511C EB,43.66582,-79.73396,5350572.05
00030110,Brampton Gateway Terminal Route 502 NB Stop,43.666027,-79.733956,5350572.05
00030111,Brampton Gateway Terminal Route 2 NB Stop,43.66628,-79.733988,5350572.05
00030112,Brampton Gateway Terminal Route 52 Stop,43.666454,-79.734319,5350572.05
00030113,Brampton Gateway Terminal Route 54 / 199 Stop,43.666673,-79.734587,5350572.05
00030117,Brampton Gateway Terminal Route 2/502 SB,43.666184,-79.733628,5350572.05
00040030,Cottrelle Blvd w/of Redwillow Rd,43.773078,-79.700656,5350576.82
00040035,Cottrelle Blvd at Eastway St - School Only,43.762457,-79.711633,5350576.78
00040036,Cottrelle Blvd at Dwyer Dr - School Only,43.760267,-79.714164,5350576.78
00040037,Cottrelle Blvd e/of Airport Rd - School Only,43.759015,-79.715728,5350576.78
00040040,Cottrelle Blvd w/of Valleycreek Dr,43.772155,-79.704167,5350576.82
00040050,Cottrelle Blvd at Goreway Dr,43.770263,-79.706897,5350576.82
00040070,Sandalwood Pky w/of Cedarcliff Trail,43.766232,-79.746227,5350576.22
00040080,Sandalwood Pky E e/of Pine Landing Trail,43.766351,-79.739954,5350576.22
00040090,Sandalwood Pky w/of Mountainash Rd,43.766428,-79.737664,5350576.22
00040094,Sandalwood Pky at Soaring Rock Crt,43.767555,-79.734446,5350576.22
00040100,Sandalwood Pky E at Ice Fields Rd,43.767848,-79.732816,5350576.22
00040105,Sandalwood Pky E at Airport Rd,43.768314,-79.730953,5350576.22
00040120,Sandalwood Pky E at Revelstoke (w/of Airport Rd),43.768236,-79.73205,5350576.66
00040130,Sandalwood Pky E at Hidden Peak Dr,43.767956,-79.734008,5350576.66
00040140,Sandalwood Pky e/of Mountainash Rd,43.766896,-79.737201,5350576.66
00040150,Sandalwood Pky E at Pine Landing Trail,43.766633,-79.740268,5350576.89
00040160,Sandalwood Pky e/of Cedarcliff Trail,43.766615,-79.74565,5350576.89
00040170,Sandalwood Pky e/of Torbram Rd,43.765532,-79.74841,5350576.89
00040180,Sandalwood Pky E at Sugarcane Ave,43.763379,-79.751163,5350576.55
00040190,Sandalwood Pky E at Chapparal Dr,43.761766,-79.75242,5350576.55
00040195,Sandalwood Pky E at Blackcherry Lane,43.759794,-79.753234,5350576.55
00040200,Sandalwood Pky E at Sunny Meadow Blvd,43.757672,-79.754481,5350576.55
00040210,Sandalwood Pky e/of Queen Mary Dr,43.704817,-79.81467,5350576.5
00040220,Sandalwood Pky W btwn Queen Mary Dr & Edenbrook H,43.701003,-79.818505,5350576.5
00040230,Sandalwood Pky e/of Edenbrook Hill Dr,43.699551,-79.819789,5350576.5
00040240,Sandalwood Pky W w/of Chinguacousy Rd,43.696377,-79.82374,5350576.53
00040250,Sandalwood Pky W at St. Edmund Campion,43.694344,-79.829138,5350576.53
00040253,Sandalwood Pkwy w/of Brisdale Dr,43.693086,-79.830514,5350576.52
00040255,Sandalwood Pkwy e/of Crown Victoria Dr,43.691228,-79.832774,5350576.52
00040257,Sandalwood Pkwy w/of Sunnyview Rd,43.689947,-79.834213,5350576.52
00040260,Sandalwood Pky W at Fidelity Ave,43.69513,-79.827455,5350576.8
00040270,Sandalwood Pky W at Virtues Ave,43.69553,-79.825599,5350576.8
00040280,Sandalwood Pky W at Chinguacousy Rd,43.696364,-79.823132,5350576.8
00040290,Sandalwood Pky w/of Edenbrook Hill Dr,43.698938,-79.820072,5350576.44
00040300,Sandalwood Pky W btwn Sheepberry Tr & Queen Mary,43.70056,-79.818455,5350576.43
00040330,Brisdale Dr s/of Sugarhill Dr,43.700057,-79.836894,5350576.52
00040340,Brisdale Dr n/of Sugarhill Dr,43.70011,-79.836754,5350576.53
00040350,Brisdale at Jessop Dr,43.697455,-79.835363,5350576.53
00040360,Brisdale Dr opp Jessop Dr (at Buick Blvd),43.697571,-79.83577,5350576.52
00040370,Queen Mary Dr at Earlsbridge Blvd,43.710997,-79.823998,5350576.49
00040380,Queen Mary Dr at Kanata Rd,43.709219,-79.821373,5350576.5
00040390,Queen Mary Dr opp Echoridge Dr,43.707713,-79.819311,5350576.5
00040395,Queen Mary Dr n/of Thimbleberry St,43.705812,-79.817535,5350576.5
00040400,Queen Mary Dr at Sandalwood Pky W,43.704463,-79.815204,5350576.5
00040410,Van Scott Dr at Wandering Trail Dr,43.714895,-79.819965,5350576.34
00040420,Van Scott Dr at Brambirch Cres,43.714638,-79.820021,5350576.34
00040440,Earlsbridge Blvd at McLaughlin Rd N,43.713328,-79.821774,5350576.5
00040450,Earlsbridge Blvd at Queen Mary Dr,43.711266,-79.823506,5350576.49
00040460,Earlsbridge Blvd e/of Queen Mary Dr,43.7113,-79.823312,5350576.5
00040470,Earlsbridge Blvd at Lockburn Cres,43.708261,-79.823617,5350576.5
00040480,Earlsbridge Blvd at Clarion Rd,43.70763,-79.824231,5350576.49
00040490,Earlsbridge Blvd e/of Cipriano Crt,43.706848,-79.824856,5350576.5
00040510,Earlsbridge Blvd e/of Edenbrook Hill Dr,43.705878,-79.82593,5350576.5
00040520,Earlsbridge Blvd at Florence Dr,43.702985,-79.82785,5350576.49
00040555,Creditview Rd s/of Sandalwood Pky,43.688405,-79.835217,5350576.99
00040560,Creditview Rd s/of McCrimmon Dr,43.6855,-79.831299,5350576.99
00040561,Creditview Rd n/of Fairhill Ave,43.682471,-79.827785,5350576.99
00040562,Creditview Rd n/of Bleasdale Ave,43.679816,-79.828221,5350576.99
00040563,Creditview Rd btwn Bleasdale Ave & Veterans Dr,43.677604,-79.829353,5350576.99
00040564,Ganton Heights opp Bevington Rd,43.67647,-79.826326,5350577.09
00040566,Ganton Heights w/of Commuter Dr,43.676794,-79.824713,5350577.09
00040570,Fairhill Ave w/of Leagate St,43.682259,-79.826951,5350577.09
00040580,Fairhill Ave at Chestermere Cres,43.685057,-79.823732,5350577.08
00040610,Creditview Rd n/of McCrimmon Dr,43.686224,-79.831841,5350576.81
00040620,Creditview Rd n/of Sandalwood Pkwy,43.689247,-79.835926,5350576.52
00040625,Sandalwood Pkwy w/of Sunnyview Rd,43.690722,-79.832888,5350576.81
00040627,Sandalwood Pkwy at Brisdale Dr,43.693143,-79.830026,5350576.81
00040630,Creditview Rd n/of El Camino Way,43.691342,-79.838788,5350576.52
00040660,Ray Lawson Blvd at Mavis Rd,43.642686,-79.746519,5350528.5
